Datetime,Symbol,Open,High,Low,Close,Adj Close,Volume
2025-09-24,DIS,112.41000366210938,114.1500015258789,112.19999694824219,113.43000030517578,113.43000030517578,8755200
2025-09-24,GWW,967.0599975585938,974.469970703125,952.9299926757812,952.9299926757812,952.9299926757812,289900
2025-09-24,TDG,1299.3699951171875,1320.0,1297.9300537109375,1300.0,1300.0,227100
2025-09-24,TFC,45.810001373291016,47.25,45.47999954223633,45.88999938964844,45.88999938964844,8221100
2025-09-24,TRMB,82.08000183105469,82.08000183105469,79.70999908447266,79.87999725341797,79.87999725341797,1462800
2025-09-24,TRV,275.79998779296875,277.260009765625,274.8399963378906,276.6600036621094,276.6600036621094,734400
2025-09-24,TSN,53.65999984741211,54.63999938964844,53.63999938964844,54.459999084472656,54.459999084472656,2245900
2025-09-24,TYL,528.97998046875,530.7899780273438,521.0800170898438,522.8900146484375,522.8900146484375,383900
2025-09-24,UAL,104.70999908447266,104.70999908447266,100.91999816894531,101.38999938964844,101.38999938964844,5796900
2025-09-24,UBER,98.88999938964844,99.86000061035156,96.93000030517578,97.77999877929688,97.77999877929688,12523400
2025-09-24,UDR,37.54999923706055,37.54999923706055,36.91999816894531,37.06999969482422,36.63027572631836,1970100
2025-09-24,UHS,194.32000732421875,200.7100067138672,194.32000732421875,199.6999969482422,199.6999969482422,776500
2025-09-24,ULTA,524.760009765625,537.1300048828125,524.3200073242188,535.6099853515625,535.6099853515625,606800
2025-09-24,UNH,350.20001220703125,354.5,347.8399963378906,351.80999755859375,351.80999755859375,9016300
2025-09-24,UNP,229.3300018310547,232.05999755859375,228.38999938964844,230.36000061035156,230.36000061035156,5925900
2025-09-24,UPS,84.30999755859375,85.0199966430664,83.70999908447266,83.9000015258789,83.9000015258789,6988400
2025-09-24,URI,957.0,960.0700073242188,934.7999877929688,935.780029296875,935.780029296875,386600
2025-09-24,USB,49.279998779296875,49.630001068115234,48.91999816894531,49.18000030517578,48.65798568725586,6621100
2025-09-24,V,339.1300048828125,339.8999938964844,337.9200134277344,338.67999267578125,338.67999267578125,5207400
2025-09-24,VICI,31.8700008392334,32.040000915527344,31.649999618530273,31.889999389648438,31.889999389648438,12409000
2025-09-24,VLO,170.99000549316406,173.75999450683594,170.8000030517578,170.8300018310547,170.8300018310547,3523400
2025-09-24,VLTO,104.98999786376953,105.69000244140625,104.33999633789062,105.62999725341797,105.51941680908203,1548300
2025-09-24,VMC,296.760009765625,297.7699890136719,291.4599914550781,293.80999755859375,293.80999755859375,759000
2025-09-24,VRSK,241.9499969482422,245.83999633789062,240.9199981689453,242.9499969482422,242.9499969482422,1179600
2025-09-24,VRSN,287.4700012207031,287.7699890136719,283.92999267578125,285.260009765625,285.260009765625,366200
2025-09-24,VRTX,377.55999755859375,380.7300109863281,374.1700134277344,376.6199951171875,376.6199951171875,1530600
2025-09-24,VST,203.25999450683594,206.18699645996094,201.8699951171875,202.05999755859375,202.05999755859375,3844400
2025-09-24,VTR,68.51000213623047,68.69000244140625,67.95999908447266,68.4800033569336,68.00499725341797,3227500
2025-09-24,VTRS,9.630000114440918,9.720000267028809,9.539999961853027,9.710000038146973,9.710000038146973,7632300
2025-09-24,VZ,43.20000076293945,43.38999938964844,42.959999084472656,43.18000030517578,42.450286865234375,21162400
2025-09-24,WAB,194.94000244140625,195.7100067138672,191.94000244140625,192.30999755859375,192.30999755859375,962000
2025-09-24,WAT,297.3800048828125,299.6600036621094,290.7699890136719,292.6499938964844,292.6499938964844,702400
2025-09-24,WBD,19.520000457763672,19.850000381469727,19.18000030517578,19.81999969482422,19.81999969482422,43356700
2025-09-24,WDAY,240.50999450683594,243.32000732421875,238.13999938964844,241.50999450683594,241.50999450683594,2147000
2025-09-24,WDC,110.83999633789062,112.80999755859375,108.91000366210938,109.69000244140625,109.69000244140625,8412700
2025-09-24,WEC,111.66999816894531,112.25,111.37999725341797,112.0199966430664,112.0199966430664,1988000
2025-09-24,WELL,172.50999450683594,173.22000122070312,170.80999755859375,170.97000122070312,170.97000122070312,3678800
2025-09-24,WFC,84.6500015258789,85.37000274658203,83.66000366210938,84.11000061035156,84.11000061035156,9478700
2025-09-24,WM,217.9199981689453,220.3699951171875,216.89999389648438,219.4199981689453,219.4199981689453,1557900
2025-09-24,WMB,62.08000183105469,63.41999816894531,61.849998474121094,62.86000061035156,62.86000061035156,8889400
2025-09-24,WMT,103.04000091552734,103.47000122070312,102.4800033569336,102.7300033569336,102.7300033569336,11391800
2025-09-24,WRB,73.88999938964844,74.81999969482422,73.5199966430664,74.80999755859375,74.80999755859375,1788500
2025-09-24,WSM,198.1300048828125,201.27999877929688,198.00999450683594,200.38999938964844,199.68463134765625,1117100
2025-09-24,WST,249.75999450683594,261.3999938964844,249.75999450683594,259.94000244140625,259.94000244140625,1166300
2025-09-24,WTW,340.8500061035156,345.1600036621094,338.67999267578125,343.5,342.5765075683594,565100
2025-09-24,WY,24.5,25.030000686645508,24.479999542236328,24.610000610351562,24.610000610351562,4480900
2025-09-24,WYNN,127.18000030517578,127.62999725341797,125.51000213623047,125.91999816894531,125.91999816894531,1119200
2025-09-24,XEL,73.18000030517578,78.12999725341797,72.55000305175781,77.93000030517578,77.93000030517578,14058700
2025-09-24,XYL,142.8300018310547,143.4199981689453,141.25,141.4600067138672,141.4600067138672,1065900
2025-09-24,YUM,148.83999633789062,149.5399932861328,146.9600067138672,149.4499969482422,149.4499969482422,2808300
2025-09-25,DIS,112.70999908447266,114.05000305175781,112.6500015258789,112.98999786376953,112.98999786376953,6365500
2025-09-25,GWW,952.9299926757812,959.3200073242188,949.0,951.7100219726562,951.7100219726562,259300
2025-09-25,TDG,1296.9000244140625,1296.9000244140625,1268.8900146484375,1290.0,1290.0,307900
2025-09-25,TFC,45.61000061035156,46.02000045776367,45.38999938964844,45.7400016784668,45.7400016784668,5384300
2025-09-25,TRMB,79.06999969482422,80.08999633789062,78.27999877929688,79.9800033569336,79.9800033569336,1287500
2025-09-25,TRV,278.69000244140625,278.760009765625,274.0299987792969,274.2200012207031,274.2200012207031,876800
2025-09-25,TSN,54.75,54.75,53.70000076293945,53.75,53.75,2543500
2025-09-25,TYL,522.0,526.5999755859375,516.77001953125,522.219970703125,522.219970703125,289000
2025-09-25,UAL,99.8499984741211,100.7699966430664,98.56999969482422,99.1500015258789,99.1500015258789,4082600
2025-09-25,UBER,97.30000305175781,97.87000274658203,95.9000015258789,97.5999984741211,97.5999984741211,11255800
2025-09-25,UDR,37.02000045776367,37.18000030517578,36.63999938964844,36.709999084472656,36.27454376220703,2292000
2025-09-25,UHS,199.9499969482422,200.14999389648438,194.02000427246094,197.6199951171875,197.6199951171875,759600
2025-09-25,ULTA,539.3699951171875,540.1799926757812,532.4199829101562,539.47998046875,539.47998046875,507900
2025-09-25,UNH,348.8999938964844,350.19000244140625,343.6000061035156,345.55999755859375,345.55999755859375,8104900
2025-09-25,UNP,231.0500030517578,232.5,230.47999572753906,232.0,232.0,6034400
2025-09-25,UPS,83.80000305175781,83.98999786376953,82.36000061035156,82.58000183105469,82.58000183105469,9021100
2025-09-25,URI,919.25,932.4099731445312,913.5900268554688,931.25,931.25,392200
2025-09-25,USB,49.040000915527344,49.33000183105469,48.810001373291016,49.029998779296875,48.50957489013672,7199000
2025-09-25,V,338.3500061035156,340.20001220703125,334.510009765625,334.92999267578125,334.92999267578125,5398700
2025-09-25,VICI,31.934999465942383,32.185001373291016,31.895000457763672,32.040000915527344,32.040000915527344,9043200
2025-09-25,VLO,171.08999633789062,176.02000427246094,170.3699951171875,174.4199981689453,174.4199981689453,4094100
2025-09-25,VLTO,106.0,106.6500015258789,104.05999755859375,104.48999786376953,104.380615234375,1127600
2025-09-25,VMC,291.7699890136719,295.44000244140625,290.0299987792969,294.760009765625,294.760009765625,463500
2025-09-25,VRSK,244.0,246.02999877929688,240.88999938964844,244.05999755859375,244.05999755859375,1615700
2025-09-25,VRSN,285.1499938964844,286.5199890136719,282.8999938964844,283.69000244140625,283.69000244140625,534100
2025-09-25,VRTX,383.20001220703125,387.4800109863281,377.0199890136719,381.8699951171875,381.8699951171875,2635400
2025-09-25,VST,198.0,204.25999450683594,196.00999450683594,201.6199951171875,201.6199951171875,4262600
2025-09-25,VTR,68.7300033569336,68.91999816894531,68.11000061035156,68.18000030517578,67.70707702636719,2937300
2025-09-25,VTRS,9.710000038146973,9.710000038146973,9.430000305175781,9.489999771118164,9.489999771118164,7761700
2025-09-25,VZ,43.2400016784668,43.77000045776367,43.2400016784668,43.349998474121094,42.61741256713867,19012200
2025-09-25,WAB,191.86000061035156,194.8800048828125,190.47000122070312,194.52000427246094,194.52000427246094,936400
2025-09-25,WAT,290.2300109863281,290.2300109863281,285.67999267578125,287.7900085449219,287.7900085449219,470900
2025-09-25,WBD,19.6200008392334,20.239999771118164,19.5,19.780000686645508,19.780000686645508,41453600
2025-09-25,WDAY,240.72000122070312,243.0800018310547,237.89999389648438,242.75,242.75,2880100
2025-09-25,WDC,106.62000274658203,108.69999694824219,106.29000091552734,107.20999908447266,107.20999908447266,8499400
2025-09-25,WEC,112.48999786376953,112.87999725341797,110.91999816894531,111.23999786376953,111.23999786376953,2364600
2025-09-25,WELL,171.4600067138672,172.69000244140625,170.88999938964844,171.6999969482422,171.6999969482422,2776300
2025-09-25,WFC,83.69000244140625,84.66000366210938,83.55999755859375,84.31999969482422,84.31999969482422,8514900
2025-09-25,WM,220.4600067138672,221.6199951171875,217.13999938964844,217.16000366210938,217.16000366210938,1900900
2025-09-25,WMB,62.79999923706055,63.43000030517578,62.18000030517578,63.310001373291016,63.310001373291016,8847000
2025-09-25,WMT,103.22000122070312,103.51000213623047,102.58000183105469,103.05000305175781,103.05000305175781,13366700
2025-09-25,WRB,75.0,75.33999633789062,74.19000244140625,74.55999755859375,74.55999755859375,2345900
2025-09-25,WSM,197.94000244140625,202.30999755859375,196.24000549316406,201.11000061035156,200.40208435058594,1216500
2025-09-25,WST,258.6400146484375,258.6400146484375,252.69000244140625,254.47999572753906,254.47999572753906,745000
2025-09-25,WTW,344.70001220703125,345.4200134277344,335.7799987792969,338.0299987792969,337.1212158203125,543800
2025-09-25,WY,24.5,24.84000015258789,24.06999969482422,24.170000076293945,24.170000076293945,4208800
2025-09-25,WYNN,125.48999786376953,126.22000122070312,124.4000015258789,125.83999633789062,125.83999633789062,1143200
2025-09-25,XEL,78.16000366210938,78.80000305175781,76.94000244140625,77.25,77.25,10846000
2025-09-25,XYL,140.74000549316406,141.74000549316406,140.07000732421875,141.4499969482422,141.4499969482422,942900
2025-09-25,YUM,149.30999755859375,151.08999633789062,149.30999755859375,150.41000366210938,150.41000366210938,1442600
2025-09-26,DIS,113.12999725341797,113.56999969482422,112.76000213623047,113.47000122070312,113.47000122070312,6145700
2025-09-26,GWW,956.27001953125,964.010009765625,955.5999755859375,959.72998046875,959.72998046875,162100
2025-09-26,TDG,1299.0400390625,1303.489990234375,1291.4000244140625,1295.719970703125,1295.719970703125,197400
2025-09-26,TFC,45.9900016784668,46.369998931884766,45.63999938964844,46.02000045776367,46.02000045776367,4366400
2025-09-26,TRMB,80.30000305175781,81.33999633789062,79.80999755859375,81.23999786376953,81.23999786376953,1043800
2025-09-26,TRV,276.3299865722656,278.3399963378906,274.6000061035156,277.760009765625,277.760009765625,756200
2025-09-26,TSN,53.9900016784668,54.31999969482422,53.869998931884766,54.189998626708984,54.189998626708984,2311400
2025-09-26,TYL,524.3499755859375,531.530029296875,520.9500122070312,529.719970703125,529.719970703125,220000
2025-09-26,UAL,100.33999633789062,101.05000305175781,97.7699966430664,97.91000366210938,97.91000366210938,5310700
2025-09-26,UBER,97.79499816894531,98.52999877929688,97.02999877929688,98.44999694824219,98.44999694824219,10356100
2025-09-26,UDR,36.84000015258789,37.25,36.790000915527344,37.18000030517578,36.73896789550781,2195600
2025-09-26,UHS,198.74000549316406,201.07000732421875,197.02000427246094,200.85000610351562,200.85000610351562,452100
2025-09-26,ULTA,539.47998046875,552.4500122070312,538.7999877929688,552.0,552.0,685400
2025-09-26,UNH,347.92999267578125,349.9700012207031,341.29998779296875,344.0799865722656,344.0799865722656,6774700
2025-09-26,UNP,232.02000427246094,235.5,231.7899932861328,235.1999969482422,235.1999969482422,4940900
2025-09-26,UPS,82.73999786376953,83.87999725341797,82.63999938964844,83.72000122070312,83.72000122070312,6845800
2025-09-26,URI,931.4600219726562,950.47998046875,931.0900268554688,947.27001953125,947.27001953125,378300
2025-09-26,USB,49.400001525878906,49.720001220703125,49.06999969482422,49.439998626708984,48.91522216796875,8309500
2025-09-26,V,337.2300109863281,339.5,336.2300109863281,337.3699951171875,337.3699951171875,9619200
2025-09-26,VICI,32.18000030517578,32.59000015258789,32.125,32.470001220703125,32.470001220703125,7786000
2025-09-26,VLO,174.8300018310547,178.42999267578125,174.0800018310547,175.6300048828125,175.6300048828125,3032400
2025-09-26,VLTO,104.66000366210938,105.20999908447266,103.31999969482422,104.62999725341797,104.52046966552734,1132300
2025-09-26,VMC,296.9700012207031,301.79998779296875,295.5299987792969,299.2900085449219,299.2900085449219,669800
2025-09-26,VRSK,244.1199951171875,248.82000732421875,242.60000610351562,247.07000732421875,247.07000732421875,1120600
2025-09-26,VRSN,284.3500061035156,285.6300048828125,282.7300109863281,284.4200134277344,284.4200134277344,466200
2025-09-26,VRTX,381.9100036621094,387.4800109863281,379.7200012207031,385.739990234375,385.739990234375,1838600
2025-09-26,VST,201.1999969482422,207.5,200.97999572753906,207.22000122070312,207.22000122070312,3096200
